index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
464,406-0216823-6545905,216823,Women,33,2022-12-04,Delivered,Amazon,JNE3405-KR-M,kurta,M,1,INR,435,SURAT,GUJARAT,395009,IN,FALSE
465,406-1863792-6381102,1863792,Women,49,2022-12-04,Delivered,Nalli,JNE3405-KR-XL,kurta,XL,1,INR,399,BUCHIREDDIPALEM,ANDHRA PRADESH,524305,IN,FALSE
466,171-1002340-4588349,1002340,Women,52,2022-12-04,Delivered,Flipkart,SAR011,Saree,Free,1,INR,442,SOUTH GOA,GOA,403725,IN,FALSE
467,403-2216196-8989933,2216196,Women,29,2022-12-04,Delivered,Others,SET264-KR-NP-XL,Set,XL,1,INR,824,DHARWAD,KARNATAKA,580009,IN,FALSE
468,408-4300165-9396326,4300165,Women,38,2022-12-04,Delivered,Meesho,SET377-KR-NP-XL,Set,XL,1,INR,1238,SECUNDERABAD,TELANGANA,500104,IN,FALSE
469,406-8400190-2999545,8400190,Women,18,2022-12-04,Delivered,Meesho,SET265-KR-NP-XL,Set,XL,1,INR,835,HYDERABAD,TELANGANA,500050,IN,FALSE
470,405-9113248-9314745,9113248,Women,18,2022-12-04,Delivered,Flipkart,J0167-KR-XS,kurta,XS,1,INR,315,MALAPPURAM,KERALA,679334,IN,FALSE
471,402-5520338-9778758,5520338,Women,33,2022-12-04,Delivered,Meesho,JNE3405-KR-L,kurta,L,1,INR,449,KOLKATA,WEST BENGAL,700057,IN,FALSE
472,171-5510344-6923543,5510344,Women,59,2022-12-04,Delivered,Flipkart,SET098-KR-PP-M,Set,M,1,INR,759,CHENNAI,TAMIL NADU,600049,IN,FALSE
473,407-0648743-0725138,648743,Women,57,2022-12-04,Delivered,Amazon,SAR018,Saree,Free,1,INR,684,THANE,MAHARASHTRA,400607,IN,FALSE
474,171-4525940-0891507,4525940,Women,62,2022-12-04,Delivered,Ajio,J0148-SET-XL,Set,XL,1,INR,636,GHAZIABAD,UTTAR PRADESH,201005,IN,FALSE
475,171-4525940-0891507,4525940,Women,36,2022-12-04,Delivered,Nalli,JNE3703-KR-M,kurta,M,1,INR,292,KULLU,HIMACHAL PRADESH,175101,IN,FALSE
476,171-5487299-6205113,5487299,Women,30,2022-12-04,Delivered,Nalli,SET291-KR-PP-L,Set,L,1,INR,579,PIRANGUT,MAHARASHTRA,412115,IN,FALSE
477,171-3760677-1367533,3760677,Men,40,2022-12-04,Delivered,Flipkart,JNE3806-KR-XXXL,kurta,3XL,1,INR,545,BENGALURU,KARNATAKA,560086,IN,FALSE
478,408-3086922-1029106,3086922,Women,23,2022-12-04,Cancelled,Amazon,SET268-KR-NP-L,Set,L,1,INR,788,BENGALURU,KARNATAKA,560036,IN,FALSE
479,402-4283216-6574726,4283216,Women,39,2022-12-04,Delivered,Amazon,JNE3787-KR-XXL,kurta,XXL,1,INR,458,KANCHEEPURAM,TAMIL NADU,631501,IN,FALSE
480,402-4283216-6574726,4283216,Men,53,2022-12-04,Delivered,Flipkart,J0006-SET-S,Ethnic Dress,S,1,INR,899,BENGALURU,KARNATAKA,560037,IN,FALSE
481,408-0263159-4320328,263159,Women,47,2022-12-04,Returned,Myntra,SET400-KR-NP-L,Set,L,1,INR,1068,KALADHUNGI,UTTARAKHAND,263139,IN,FALSE
482,406-2735063-3679501,2735063,Women,32,2022-12-04,Delivered,Amazon,SET144-KR-NP-L,Set,L,1,INR,788,NEW DELHI,DELHI,110059,IN,FALSE
483,406-1908556-1071530,1908556,Women,31,2022-12-04,Delivered,Amazon,SAR017,Saree,Free,1,INR,968,VAISHALI,BIHAR,844101,IN,FALSE
484,406-0263726-5575551,263726,Women,57,2022-12-04,Delivered,Myntra,JNE3721-KR-XL,kurta,XL,1,INR,301,NEW DELHI,DELHI,110060,IN,FALSE
485,403-0828016-0451506,828016,Men,34,2022-12-04,Delivered,Myntra,J0341-DR-XL,Western Dress,XL,1,INR,744,THIRUVANANTHAPURAM,KERALA,695586,IN,FALSE
486,403-3510246-5512302,3510246,Women,18,2022-12-04,Delivered,Amazon,J0162-SKD-S,Set,S,1,INR,1199,FARIDPUR BAREILLY DISTRICT,UTTAR PRADESH,243503,IN,FALSE
487,403-1562996-3132350,1562996,Women,23,2022-12-04,Delivered,Myntra,BL104-S,Blouse,S,1,INR,625,ALLAHABAD,UTTAR PRADESH,211004,IN,FALSE
488,403-1562996-3132350,1562996,Women,69,2022-12-04,Delivered,Ajio,JNE3366-KR-1053-XL,kurta,XL,1,INR,382,Bengaluru,KARNATAKA,560035,IN,FALSE
489,402-1412370-9685169,1412370,Women,32,2022-12-04,Delivered,Amazon,SAR024,Saree,Free,1,INR,958,Rasayani,MAHARASHTRA,410222,IN,TRUE
490,403-0195090-0359513,195090,Women,31,2022-12-04,Returned,Flipkart,SET405-KR-NP-M,Set,M,1,INR,715,HYDERABAD,TELANGANA,500029,IN,FALSE
491,408-4805720-2828314,4805720,Women,48,2022-12-04,Cancelled,Flipkart,SET171-KR-NP-L,Set,L,1,INR,792,PUNE,MAHARASHTRA,411048,IN,FALSE
492,408-1482595-9961958,1482595,Women,55,2022-12-04,Delivered,Nalli,SAR024,Saree,Free,1,INR,1018,DHALIYUR,TAMIL NADU,641109,IN,FALSE
493,404-0561569-5414723,561569,Women,74,2022-12-04,Delivered,Amazon,J0134-SET-L,Set,L,1,INR,693,GURUGRAM,HARYANA,122001,IN,FALSE
494,404-9913700-4902721,9913700,Women,28,2022-12-04,Delivered,Flipkart,JNE3618-KR-M,kurta,M,1,INR,375,BENGALURU,KARNATAKA,560048,IN,FALSE
495,404-6038553-2708307,6038553,Women,21,2022-12-04,Delivered,Others,JNE3465-KR-XXL,kurta,XXL,1,INR,523,DOWLESWARAM,ANDHRA PRADESH,533125,IN,FALSE
496,407-3491457-0963526,3491457,Women,32,2022-12-04,Delivered,Ajio,SET333-KR-DPT-XXXL,Set,3XL,1,INR,967,PUDUCHERRY,PUDUCHERRY,605013,IN,FALSE
497,171-9395757-8658715,9395757,Women,47,2022-12-04,Delivered,Amazon,SET132-KR-NP-XXL,Set,XXL,1,INR,612,CHENNAI,TAMIL NADU,600024,IN,FALSE
498,171-5763184-9158761,5763184,Women,30,2022-12-04,Delivered,Flipkart,J0023-TP-XXL,Top,XXL,1,INR,375,PUNE,MAHARASHTRA,412307,IN,FALSE
499,404-3307096-8985128,3307096,Men,38,2022-12-04,Delivered,Amazon,J0157-DR-L,Western Dress,L,1,INR,956,BAPATLA,ANDHRA PRADESH,522101,IN,FALSE
500,402-1646848-7925135,1646848,Women,56,2022-12-04,Delivered,Myntra,SET265-KR-NP-XL,Set,XL,1,INR,888,VIZIANAGARAM,ANDHRA PRADESH,535001,IN,FALSE
501,408-6918550-2763518,6918550,Women,35,2022-12-04,Delivered,Others,J0012-SKD-S,Set,S,1,INR,1154,NEW DELHI,DELHI,110037,IN,FALSE
502,408-0470788-0615524,470788,Women,44,2022-12-04,Delivered,Myntra,JNE3645-TP-N-XL,Top,XL,1,INR,663,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
503,408-4125863-6581125,4125863,Women,31,2022-12-04,Delivered,Amazon,JNE3698-KR-XXL,kurta,XXL,1,INR,487,KOLKATA,WEST BENGAL,700006,IN,FALSE
504,405-1619093-9851565,1619093,Women,44,2022-12-04,Delivered,Myntra,JNE3546-KR-L,kurta,L,1,INR,468,SIWAN,BIHAR,841226,IN,FALSE
505,405-1619093-9851565,1619093,Women,22,2022-12-04,Delivered,Myntra,JNE3423-KR-S,kurta,S,1,INR,399,WARORA,MAHARASHTRA,442907,IN,FALSE
506,408-3714219-0253939,3714219,Women,53,2022-12-04,Returned,Amazon,SET323-KR-NP-XL,Set,XL,1,INR,939,SIDDIPET,TELANGANA,502103,IN,FALSE
507,404-8275680-9341960,8275680,Women,47,2022-12-04,Delivered,Nalli,J0224-SKD-XXXL,Set,3XL,1,INR,1364,RANCHI,JHARKHAND,834001,IN,FALSE
508,404-6032671-5435545,6032671,Women,34,2022-12-04,Delivered,Amazon,SAR028,Saree,Free,1,INR,648,KALYAN,MAHARASHTRA,421306,IN,FALSE
509,405-6130966-3411567,6130966,Women,18,2022-12-04,Returned,Myntra,J0342-TP-M,Top,M,1,INR,574,RAJAM,ANDHRA PRADESH,532127,IN,FALSE
510,406-0193925-5025108,193925,Women,68,2022-12-04,Delivered,Amazon,SAR003,Saree,Free,1,INR,376,SIDCUL HARIDWAR,UTTARAKHAND,249403,IN,FALSE
511,404-5373067-2161925,5373067,Women,61,2022-12-04,Delivered,Nalli,JNE3819-KR-XXL,kurta,XXL,1,INR,461,MOHALI,PUNJAB,160055,IN,FALSE
512,402-8119281-8018720,8119281,Women,34,2022-12-04,Delivered,Myntra,SET268-KR-NP-XL,Set,XL,1,INR,698,BENGALURU,KARNATAKA,560061,IN,FALSE
513,407-1994630-2789904,1994630,Women,22,2022-12-04,Delivered,Nalli,SET278-KR-NP-M,Set,M,1,INR,1523,BENGALURU,KARNATAKA,560080,IN,FALSE
514,403-4549965-5374727,4549965,Men,40,2022-12-04,Delivered,Ajio,J0212-DR-XXL,Ethnic Dress,XXL,1,INR,1099,KOLKATA,WEST BENGAL,700036,IN,FALSE
515,402-0008673-0033151,8673,Men,39,2022-12-04,Delivered,Amazon,JNE3779-KR-XL,kurta,XL,1,INR,432,BERHAMPUR,ODISHA,760010,IN,FALSE
516,407-4166762-0677156,4166762,Women,59,2022-12-04,Delivered,Amazon,J0346-SET-L,Set,L,1,INR,478,SECUNDERABAD,TELANGANA,500011,IN,FALSE
517,406-8960622-0081958,8960622,Women,46,2022-12-04,Delivered,Flipkart,SET209-KR-PP-L,Set,L,1,INR,569,bangalore,KARNATAKA,560075,IN,FALSE
518,406-0634942-2596333,634942,Women,66,2022-12-04,Delivered,Amazon,SET110-KR-PP-XS,Set,XS,1,INR,788,Balrampur,UTTAR PRADESH,271201,IN,FALSE
519,406-5158965-8921161,5158965,Women,19,2022-12-04,Delivered,Myntra,J0012-SKD-XXXL,Set,3XL,1,INR,1140,CHENNAI,TAMIL NADU,600041,IN,FALSE
520,408-5490746-7089139,5490746,Women,29,2022-12-04,Delivered,Nalli,SET397-KR-NP-XXL,Set,XXL,1,INR,1201,ROORKEE,UTTARAKHAND,247667,IN,FALSE
521,405-7528511-4203536,7528511,Women,45,2022-12-04,Delivered,Ajio,J0162-SKD-M,Set,M,1,INR,999,DEORIA,UTTAR PRADESH,274001,IN,FALSE
522,404-4047531-9682767,4047531,Men,25,2022-12-04,Delivered,Flipkart,SAR012,Saree,Free,1,INR,291,RAE BARELI,UTTAR PRADESH,229001,IN,FALSE
523,407-2277333-1295519,2277333,Men,54,2022-12-04,Delivered,Amazon,JNE3860-DR-L,Western Dress,L,1,INR,614,SURAT,GUJARAT,395002,IN,FALSE
524,405-6993353-1283507,6993353,Men,33,2022-12-04,Delivered,Flipkart,MEN5013-KR-XXL,kurta,XXL,1,INR,688,THANE,MAHARASHTRA,400601,IN,FALSE
525,402-7209804-2247548,7209804,Women,24,2022-12-04,Returned,Flipkart,SET265-KR-NP-S,Set,S,1,INR,835,BENGALURU,KARNATAKA,560079,IN,FALSE
526,171-2721307-6181962,2721307,Women,28,2022-12-04,Delivered,Flipkart,SET366-KR-NP-M,Set,M,1,INR,1163,GANGANAGAR,RAJASTHAN,335711,IN,FALSE
527,408-4244576-9116343,4244576,Women,40,2022-12-04,Delivered,Myntra,SET265-KR-NP-XS,Set,XS,1,INR,888,Mumbai,MAHARASHTRA,400025,IN,FALSE
528,403-6685847-4507544,6685847,Women,28,2022-12-04,Delivered,Amazon,J0002-SKD-XXL,Set,XXL,1,INR,1125,CHENNAI,TAMIL NADU,600042,IN,FALSE
529,403-6685847-4507544,6685847,Women,24,2022-12-04,Delivered,Flipkart,J0008-SKD-XS,Set,XS,1,INR,1075,PATNA,BIHAR,800001,IN,FALSE
530,171-1981568-5231569,1981568,Men,40,2022-12-04,Delivered,Amazon,J0122-TP-S,Top,S,1,INR,330,MUMBAI,MAHARASHTRA,400049,IN,FALSE
531,404-0205757-1520336,205757,Men,40,2022-12-04,Delivered,Amazon,PJNE2270-KR-N-4XL,kurta,4XL,1,INR,683,VISAKHAPATNAM,ANDHRA PRADESH,530027,IN,FALSE
532,402-2303396-0904316,2303396,Men,53,2022-12-04,Delivered,Myntra,J0341-DR-M,Western Dress,M,1,INR,885,BHANDARA,MAHARASHTRA,441904,IN,FALSE
533,403-3553137-7152321,3553137,Women,26,2022-12-04,Delivered,Flipkart,JNE3837-KR-S,kurta,S,1,INR,533,BENGALURU,KARNATAKA,560043,IN,FALSE
534,171-7882707-9911529,7882707,Women,78,2022-12-04,Delivered,Amazon,JNE3399-KR-XS,kurta,XS,1,INR,435,CHENNAI,TAMIL NADU,600037,IN,FALSE
535,405-1286640-6913124,1286640,Women,61,2022-12-04,Delivered,Ajio,MEN5024-KR-M,kurta,M,1,INR,475,MUMBAI,MAHARASHTRA,400064,IN,FALSE
536,408-1531245-1663517,1531245,Women,35,2022-12-04,Delivered,Myntra,J0127-SKD-XS,Set,XS,1,INR,1186,ALANTHURAI,TAMIL NADU,641114,IN,FALSE
537,171-9890628-7457933,9890628,Men,64,2022-12-04,Delivered,Amazon,JNE3798-KR-L,Western Dress,L,1,INR,715,KANPUR,UTTAR PRADESH,208001,IN,FALSE
538,405-6101159-5807544,6101159,Women,43,2022-12-04,Delivered,Myntra,SET363-KR-NP-XXL,Set,XXL,1,INR,1125,lucknow,UTTAR PRADESH,226012,IN,FALSE
539,403-5964555-4790764,5964555,Women,36,2022-12-04,Delivered,Amazon,SAR004,Saree,Free,1,INR,1186,MUMBAI,MAHARASHTRA,400072,IN,FALSE
540,408-2410897-7557123,2410897,Women,33,2022-12-04,Delivered,Amazon,JNE3605-KR-M,kurta,M,1,INR,487,UDUPI,KARNATAKA,576101,IN,FALSE
541,403-6177297-3420318,6177297,Women,44,2022-12-04,Delivered,Flipkart,J0348-SET-XL,Set,XL,1,INR,499,TITLAGARH,ODISHA,767033,IN,FALSE
542,408-8813507-3063501,8813507,Men,19,2022-12-04,Delivered,Myntra,SET156-KR-NP-S,Set,S,1,INR,716,BENGALURU,KARNATAKA,560016,IN,FALSE
543,403-1973643-5554719,1973643,Women,20,2022-12-04,Delivered,Amazon,NW030-TP-PJ-XXL,Set,XXL,1,INR,758,Navi Mumbai,MAHARASHTRA,400705,IN,TRUE
544,403-8630605-0690769,8630605,Men,47,2022-12-04,Delivered,Myntra,J0335-DR-S,Western Dress,S,1,INR,859,MUMBAI,MAHARASHTRA,400074,IN,FALSE
545,403-8630605-0690769,8630605,Women,62,2022-12-04,Delivered,Amazon,SET233-KR-PP-M,Set,M,1,INR,545,HYDERABAD,TELANGANA,500075,IN,FALSE
546,403-8630605-0690769,8630605,Women,24,2022-12-04,Delivered,Myntra,J0137-SET-XXXL,Set,3XL,1,INR,721,KOLKATA,WEST BENGAL,700025,IN,FALSE
547,406-8611373-5539557,8611373,Women,50,2022-12-04,Delivered,Myntra,BL104-L,Blouse,L,1,INR,1099,BETTIAH,BIHAR,845438,IN,FALSE
548,408-2044365-9097967,2044365,Women,39,2022-12-04,Delivered,Amazon,J0277-SKD-XL,Set,XL,1,INR,1481,BENGALURU,KARNATAKA,560076,IN,FALSE
549,403-8151832-3333941,8151832,Women,46,2022-12-04,Delivered,Amazon,J0118-TP-L,Top,L,1,INR,487,Bangalore,KARNATAKA,560100,IN,FALSE
550,171-2235887-5585145,2235887,Women,23,2022-12-04,Delivered,Amazon,J0119-TP-XL,Top,XL,1,INR,550,PATHANAMTHITTA,KERALA,689674,IN,FALSE
551,404-3998205-7286762,3998205,Men,57,2022-12-04,Delivered,Flipkart,J0006-SET-XXL,Ethnic Dress,XXL,1,INR,845,MEERUT,UTTAR PRADESH,250004,IN,FALSE
552,404-5548596-8561152,5548596,Women,34,2022-12-04,Delivered,Amazon,J0283-SET-M,Set,M,1,INR,1072,PORT BLAIR,ANDAMAN & NICOBAR ,744101,IN,FALSE
553,408-0252614-8486701,252614,Women,23,2022-12-04,Delivered,Amazon,JNE3468-KR-XS,kurta,XS,1,INR,399,BENGALURU,KARNATAKA,560067,IN,FALSE
554,405-5497113-3123502,5497113,Women,28,2022-12-04,Delivered,Meesho,JNE3405-KR-S,kurta,S,1,INR,399,FARIDABAD,HARYANA,121003,IN,FALSE
555,404-4640147-9453139,4640147,Women,51,2022-12-04,Delivered,Amazon,SAR020,Saree,Free,1,INR,988,HAMIRPUR,HIMACHAL PRADESH,177001,IN,FALSE
556,408-1729818-8505930,1729818,Women,75,2022-12-04,Delivered,Amazon,MEN5026-KR-XXL,kurta,XXL,1,INR,499,HYDERABAD,TELANGANA,500034,IN,FALSE
557,405-3488885-1780355,3488885,Women,24,2022-12-04,Delivered,Myntra,JNE3405-KR-M,kurta,M,1,INR,435,NATTAKAM,KERALA,686013,IN,FALSE
558,404-3898679-4793931,3898679,Men,35,2022-12-04,Delivered,Amazon,SET324-KR-NP-S,Set,S,1,INR,597,New Delhi,DELHI,110093,IN,FALSE
559,405-0937120-4395504,937120,Women,54,2022-12-04,Delivered,Amazon,JNE3718-KR-S,kurta,S,1,INR,399,BENGALURU,KARNATAKA,560062,IN,FALSE
560,171-3504837-5617119,3504837,Women,27,2022-12-04,Delivered,Ajio,JNE3443-KR-M,kurta,M,1,INR,517,LUCKNOW,UTTAR PRADESH,226003,IN,FALSE
561,408-2374778-6181118,2374778,Women,40,2022-12-04,Delivered,Flipkart,SAR013,Saree,Free,1,INR,1432,BHOPAL,MADHYA PRADESH,462030,IN,FALSE
562,406-5504608-9635536,5504608,Women,34,2022-12-04,Delivered,Amazon,JNE3522-KR-M,kurta,M,1,INR,325,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201318,IN,FALSE
563,402-1316762-0594717,1316762,Women,49,2022-12-04,Returned,Amazon,JNE3794-KR-M,kurta,M,1,INR,499,Sikkathambur Palayam,TAMIL NADU,621008,IN,FALSE
564,402-1749092-6325957,1749092,Women,36,2022-12-04,Delivered,Myntra,SET350-KR-NP-XS,Set,XS,1,INR,1299,NAVELIM,GOA,403707,IN,FALSE
565,408-3238001-7081138,3238001,Women,29,2022-12-04,Delivered,Myntra,JNE3461-KR-XS,kurta,XS,1,INR,399,MANGALURU,KARNATAKA,575004,IN,FALSE
566,402-8136697-0684301,8136697,Women,34,2022-12-04,Delivered,Amazon,SET377-KR-NP-XS,Set,XS,1,INR,1036,NEW DELHI,DELHI,110053,IN,FALSE
567,406-8378600-4217138,8378600,Women,30,2022-12-04,Delivered,Myntra,JNE3790-KR-XXXL,kurta,3XL,1,INR,316,"Goregaon East, Mumbai -  400097",MAHARASHTRA,400097,IN,FALSE
568,404-2839193-7107551,2839193,Women,48,2022-12-04,Cancelled,Flipkart,J0139-KR-XXXL,kurta,3XL,1,INR,387,NAGAON,ASSAM,782002,IN,FALSE
569,403-8374030-6006715,8374030,Women,23,2022-12-04,Delivered,Amazon,SAR005,Saree,Free,1,INR,587,HYDERABAD,TELANGANA,500049,IN,FALSE
570,403-6081434-3402708,6081434,Men,40,2022-12-04,Delivered,Amazon,J0341-DR-M,Western Dress,M,1,INR,743,ITAHAR,WEST BENGAL,733143,IN,FALSE
571,402-3658501-5533112,3658501,Men,25,2022-12-04,Delivered,Amazon,J0339-DR-XXXL,Western Dress,3XL,1,INR,1033,COIMBATORE,TAMIL NADU,641017,IN,FALSE
572,408-7272392-5617143,7272392,Men,41,2022-12-04,Delivered,Flipkart,J0252-SKD-M,Set,M,1,INR,939,VADODARA,GUJARAT,390009,IN,FALSE
573,403-8984518-5638700,8984518,Women,24,2022-12-04,Delivered,Amazon,SET165-KR-PP-XS,Set,XS,1,INR,567,NADIAD,GUJARAT,387001,IN,FALSE
574,406-4461058-4386706,4461058,Women,31,2022-12-04,Delivered,Amazon,J0334-TP-M,Top,M,1,INR,516,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
575,406-9980959-3520369,9980959,Men,40,2022-12-04,Cancelled,Myntra,SET374-KR-NP-S,Set,S,1,INR,589,VARKALA,KERALA,695141,IN,FALSE
576,405-5984744-5075555,5984744,Women,76,2022-12-04,Delivered,Myntra,SAR016,Saree,Free,1,INR,654,MUMBAI,MAHARASHTRA,400055,IN,FALSE
577,407-6101487-7449166,6101487,Women,46,2022-12-04,Delivered,Myntra,SET233-KR-PP-S,Set,S,1,INR,566,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
578,405-4816337-9550701,4816337,Men,46,2022-12-04,Delivered,Meesho,JNE3905-DR-XL,Western Dress,XL,1,INR,625,NAGPUR,MAHARASHTRA,440017,IN,FALSE
579,404-0605697-4066746,605697,Women,48,2022-12-04,Delivered,Amazon,JNE3721-KR-L,kurta,L,1,INR,322,BENGALURU,KARNATAKA,560078,IN,FALSE
580,404-1759089-8145144,1759089,Women,67,2022-12-04,Delivered,Others,SET240-KR-PP-M,Set,M,1,INR,562,BENGALURU,KARNATAKA,560033,IN,FALSE
581,408-6149021-3150762,6149021,Men,64,2022-12-04,Delivered,Amazon,J0211-DR-M,Ethnic Dress,M,1,INR,699,"Barang, Dadhapatna",ODISHA,754005,IN,FALSE
582,408-6149021-3150762,6149021,Men,33,2022-12-04,Delivered,Amazon,J0339-DR-M,Western Dress,M,1,INR,786,CHENNAI,TAMIL NADU,600090,IN,FALSE
583,408-0290999-5302701,290999,Men,41,2022-12-04,Delivered,Flipkart,JNE3881-DR-L,Western Dress,L,1,INR,776,PANDHARPUR,MAHARASHTRA,413304,IN,FALSE
584,408-0290999-5302701,290999,Men,73,2022-12-04,Delivered,Flipkart,J0341-DR-L,Western Dress,L,1,INR,744,VARANASI,UTTAR PRADESH,221005,IN,FALSE
585,171-7562871-5776336,7562871,Men,25,2022-12-04,Delivered,Amazon,SET345-KR-NP-M,Set,M,1,INR,635,MIRIK,WEST BENGAL,734214,IN,FALSE
586,405-4777340-3371531,4777340,Women,26,2022-12-04,Delivered,Flipkart,J0373-KR-XXXL,kurta,3XL,1,INR,558,MAHABUBABAD,TELANGANA,506101,IN,FALSE
587,405-4777340-3371531,4777340,Women,46,2022-12-04,Delivered,Flipkart,J0352-KR-XL,kurta,XL,1,INR,627,BANGALORE,KARNATAKA,560023,IN,FALSE
588,404-5372960-0722709,5372960,Women,44,2022-12-04,Delivered,Myntra,SET366-KR-NP-S,Set,S,1,INR,1362,NEW DELHI,DELHI,110035,IN,FALSE
589,407-2526682-4359517,2526682,Women,47,2022-12-04,Delivered,Amazon,SAR009,Saree,Free,1,INR,688,KOLKATA,WEST BENGAL,700094,IN,FALSE
590,403-6073591-9257102,6073591,Men,28,2022-12-04,Refunded,Amazon,J0348-SET-S,Set,S,1,INR,464,GHAZIABAD,UTTAR PRADESH,201017,IN,FALSE
591,405-2229567-3510707,2229567,Women,31,2022-12-04,Delivered,Myntra,J0148-SET-XXL,Set,XXL,1,INR,599,CHENNAI,TAMIL NADU,600095,IN,FALSE
592,408-7874045-9757902,7874045,Women,73,2022-12-04,Returned,Flipkart,JNE3633-KR-L,kurta,L,1,INR,431,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
593,403-6811391-9186758,6811391,Men,40,2022-12-04,Delivered,Flipkart,SAR003,Saree,Free,1,INR,471,BENGALURU,KARNATAKA,560024,IN,FALSE
594,403-6078306-9320314,6078306,Women,39,2022-12-04,Delivered,Flipkart,SET333-KR-DPT-XS,Set,XS,1,INR,967,ERNAKULAM,KERALA,682028,IN,FALSE
595,407-4034081-1985949,4034081,Men,55,2022-12-04,Delivered,Flipkart,JNE3440-KR-N-M,kurta,M,1,INR,399,GOLAGHAT,ASSAM,785610,IN,FALSE
596,407-4034081-1985949,4034081,Men,31,2022-12-04,Delivered,Amazon,JNE3440-KR-N-M,kurta,M,1,INR,399,BALLY,WEST BENGAL,711201,IN,FALSE
597,171-3374384-6724310,3374384,Men,24,2022-12-04,Delivered,Flipkart,J0334-TP-S,Top,S,1,INR,549,Osmanabad,MAHARASHTRA,413501,IN,FALSE
598,402-4369754-3524352,4369754,Women,70,2022-12-04,Delivered,Flipkart,J0282-SET-XXXL,Set,3XL,1,INR,999,AMRELI,GUJARAT,365601,IN,FALSE
599,402-9530023-7697127,9530023,Women,50,2022-12-04,Cancelled,Amazon,JNE3405-KR-XS,kurta,XS,1,INR,399,JEHANABAD,BIHAR,804408,IN,FALSE
600,406-6608262-5184312,6608262,Women,44,2022-12-04,Delivered,Amazon,SAR018,Saree,Free,1,INR,898,NOIDA,UTTAR PRADESH,201301,IN,FALSE
601,406-6608262-5184312,6608262,Women,45,2022-12-04,Delivered,Amazon,SAR016,Saree,Free,1,INR,399,ERNAKULAM,KERALA,682018,IN,FALSE
602,406-6067494-4405113,6067494,Women,78,2022-12-04,Cancelled,Amazon,SAR006,Saree,Free,1,INR,499,GHAZIABAD,UTTAR PRADESH,201005,IN,FALSE
603,407-6126480-7755547,6126480,Women,44,2022-12-04,Delivered,Flipkart,SAR018,Saree,Free,1,INR,597,JODHPUR,RAJASTHAN,342005,IN,FALSE
604,408-3151405-6535513,3151405,Women,22,2022-12-04,Delivered,Nalli,SET183-KR-DH-M,Set,M,1,INR,759,HYDERABAD,TELANGANA,500090,IN,FALSE
605,402-3362405-1645124,3362405,Women,31,2022-12-04,Delivered,Nalli,SAR023,Saree,Free,1,INR,1111,Rewa,MADHYA PRADESH,486002,IN,FALSE
606,407-7255132-0575516,7255132,Men,58,2022-12-04,Delivered,Amazon,SET331-KR-NP-XS,Set,XS,1,INR,589,GUWAHATI,ASSAM,781037,IN,FALSE
607,403-6566928-7562711,6566928,Men,24,2022-12-04,Delivered,Amazon,SET183-KR-DH-M,Set,M,1,INR,759,PIMPRI CHINCHWAD,MAHARASHTRA,412114,IN,FALSE
608,407-5987847-1705915,5987847,Women,20,2022-12-04,Delivered,Amazon,SET144-KR-NP-L,Set,L,1,INR,788,JAIPUR,RAJASTHAN,302017,IN,FALSE
609,403-5787687-0598730,5787687,Women,43,2022-12-04,Delivered,Amazon,SAR003,Saree,Free,1,INR,537,BENGALURU,KARNATAKA,560100,IN,FALSE
610,404-9893613-2835503,9893613,Men,22,2022-12-04,Returned,Amazon,SAR010,Saree,Free,1,INR,999,MUNGER,BIHAR,813214,IN,FALSE
611,404-7723881-4591532,7723881,Women,57,2022-12-04,Delivered,Myntra,SET197-KR-NP-S,Set,S,1,INR,759,HYDERABAD,TELANGANA,501505,IN,FALSE
612,407-9821652-8525912,9821652,Women,42,2022-12-04,Delivered,Amazon,SET331-KR-NP-XXXL,Set,3XL,1,INR,597,THIRUVANANTHAPURAM,KERALA,695035,IN,FALSE
613,407-4875861-3893165,4875861,Women,62,2022-12-04,Delivered,Amazon,SET319-KR-NP-XS,Set,XS,1,INR,825,AMRAVATI,MAHARASHTRA,444603,IN,FALSE
614,407-6059740-6613143,6059740,Women,26,2022-12-04,Delivered,Meesho,BL102-M,Blouse,M,1,INR,259,HYDERABAD,TELANGANA,500089,IN,FALSE
615,404-6970756-2865919,6970756,Men,76,2022-12-04,Delivered,Amazon,SET377-KR-NP-XS,Set,XS,1,INR,1068,JALGAON,MAHARASHTRA,425002,IN,FALSE
616,404-6287760-5811531,6287760,Women,25,2022-12-04,Delivered,Amazon,J0385-KR-M,kurta,M,1,INR,888,Bangalore,KARNATAKA,560037,IN,FALSE
617,407-3375305-1897959,3375305,Men,33,2022-12-04,Delivered,Myntra,J0234-SKD-L,Set,L,1,INR,1115,ROBERTSGANJ,UTTAR PRADESH,231216,IN,FALSE
618,408-9068476-2560348,9068476,Women,46,2022-12-04,Cancelled,Amazon,SET269-KR-NP-XL,Set,XL,1,INR,824,HYDERABAD,TELANGANA,500090,IN,FALSE
